code_header_id,code_category_id,code_header_name,code_header_title,code_header_description,valid_from,valid_to,created_at,updated_at,created_by_user_id,updated_by_user_id
155,1,REQUEST_TYPES,REQUEST_TYPES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
156,1,DATA_TYPES,DATA_TYPES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
157,1,ACTIONS,ACTIONS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
158,1,SITE_DESCRIPTIONS,SITE_DESCRIPTIONS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
159,1,CODE_STATUSES,CODE_STATUSES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
160,1,BACKGROUND_NOISE_LEVELS,BACKGROUND_NOISE_LEVELS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
161,1,QUALITY_CHECK_RESULTS,QUALITY_CHECK_RESULTS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
162,1,SAMPLE_MATERIAL,SAMPLE_MATERIAL,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
163,1,SITE_OBSERVATION_TYPES,SITE_OBSERVATION_TYPES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
164,1,AFFILIATIONS,AFFILIATIONS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
165,1,BUSINESS_AREAS,BUSINESS_AREAS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
166,1,GIS_CAPABILITIES,GIS_CAPABILITIES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
167,1,EI_CODE_ASSOCIATIONS,EI_CODE_ASSOCIATIONS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
168,1,GROUP_TYPES,GROUP_TYPES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
169,1,MARK_LOCATIONS,MARK_LOCATIONS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
170,1,MARK_MATERIALS,MARK_MATERIALS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
171,1,SHAPES,SHAPES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
172,1,AREA_UNITS,AREA_UNITS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
173,1,MARK_PATTERNS,MARK_PATTERNS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
174,1,COLORS,COLORS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
175,1,FREQUENCY_UNITS,FREQUENCY_UNITS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
176,1,FILE_AND_SIG_OUTCOMES,FILE_AND_SIG_OUTCOMES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
177,1,SPECIES_ID_METHODS,SPECIES_ID_METHODS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
178,1,RELATIONAL_OPERATORS,RELATIONAL_OPERATORS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
179,1,COLUMN_OR_CODETYPE,COLUMN_OR_CODETYPE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
180,1,SECURE_CODE_TYPES,SECURE_CODE_TYPES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
181,1,SECURITY_ASSIGNMENT_METHODS,SECURITY_ASSIGNMENT_METHODS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
182,1,SYSTEM_TASKS,SYSTEM_TASKS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
183,1,QUALITY_CHECK_DATA_TYPES,QUALITY_CHECK_DATA_TYPES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
184,1,DEATH_CAUSE,DEATH_CAUSE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
185,1,DESIGN COMPONENT NESTING,Design Component Nesting,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
186,1,COLLAR_CONDITION,COLLAR_CONDITION,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
187,1,APPLICATION CONFIGURATION - PRODUCTION,Application Configuration - Production,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
188,1,ECO_UNIT_END_REASON,ECO_UNIT_END_REASON,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
189,1,TREND,TREND,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
190,1,SURVEY_SUMMARY_PARAMETERS,SURVEY_SUMMARY_PARAMETERS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
191,1,APPLICATION CONFIGURATION - TEST,Application Configuration - Test,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
192,1,APPLICATION CONFIGURATION - DELIVERY,Application Configuration - Delivery,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
193,1,COUNT_RANGES,COUNT_RANGES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
194,1,PLANT_LIFE_STAGE,PLANT_LIFE_STAGE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
195,1,HUMAN TRANSPORT MODE,Human Transport Mode,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
196,1,HUMAN USE TYPE,Human Use Type,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
197,1,MARK_MAKES,MARK_MAKES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
198,1,SRVY_OBS_UNG_SMT_COLUMNS,SRVY_OBS_UNG_SMT_COLUMNS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
199,1,TRAP_AND_DETECTOR_MAKES,TRAP_AND_DETECTOR_MAKES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
200,1,APPLICATION CONFIGURATION,Application Configuration,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
201,1,MONTHS,Months,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
202,1,BRANCH_FATE,BRANCH_FATE,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
203,1,SRVY_OBS_UNG_SMT_CODES,SRVY_OBS_UNG_SMT_CODES,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
204,1,TIME_UNIT,TIME_UNIT,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
205,1,TREE_SPECIES_FORESTRY,TREE_SPECIES_FORESTRY,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
206,1,PARAMETER_METHODS,PARAMETER_METHODS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
207,1,POPULATION_UNITS,POPULATION_UNITS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
208,1,HERBARIUMS,HERBARIUMS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
209,1,VISIBILITY (M) LETTER CATEGORIES,Visibility (m) Letter Categories,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
210,1,LICHEN ABUNDANCE,Lichen Abundance,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
211,1,DESIGN COMPONENT DEVICES,Design Component Devices,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
212,1,FIELD_METHODS,FIELD_METHODS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
213,1,ECOLOGICAL_SEASONS,ECOLOGICAL_SEASONS,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
214,1,SURVEY OUTCOMES/MEASUREMENTS,Survey Outcomes/Measurements,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
215,1,TRANSFERABLE MARK METHODS,Transferable Mark Methods,Code from SPI,2020-10-15 14:21:18.906189,,2020-10-15 14:21:18.906189,2020-10-15 14:21:18.906189,1,1
216,1,BEU_CODES,BEU_CODES,Code from SPI,2020-10-15 17:19:19.28779,,2020-10-15 17:19:19.28779,2020-10-15 17:19:19.28779,1,1
217,2,JURISDICTION,Jurisdiction,Jurisdiction code of observation area,2020-10-21 09:43:35.175345,,2020-10-21 09:43:35.175345,2020-10-21 11:21:59.57875,1,1
218,2,EFFICACY,Efficacy,Code table used in monitoring records for efficacy ratings of treatments,2020-10-21 09:58:50.729241,,2020-10-21 09:58:50.729241,2020-10-21 11:21:59.57875,1,1
219,4,BANK_SHAPE,BANK_SHAPE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
220,4,BANK_TEXTURE,BANK_TEXTURE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
221,4,BAR_TYPE,BAR_TYPE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
222,4,BASIN_GENESIS,BASIN_GENESIS,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
223,4,BASIN_TYPE,BASIN_TYPE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
224,4,BATHY_SURVEY_TYPE,BATHY_SURVEY_TYPE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
225,4,BED_MATERIAL,BED_MATERIAL,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
226,4,BED_MORPHOLOGY_CLASS,BED_MORPHOLOGY_CLASS,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
227,4,CHANNEL_PATTERN,CHANNEL_PATTERN,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
228,4,COLOUR,COLOUR,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
229,4,CONDUCTIVITITY_METHOD,CONDUCTIVITITY_METHOD,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
230,4,CONFINEMENT,CONFINEMENT,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
231,4,COUPLING,COUPLING,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
232,4,CROWN_COVER,CROWN_COVER,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
233,4,DATA_ENTRY_TOOL,DATA_ENTRY_TOOL,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
234,4,DATA_QUALITY,DATA_QUALITY,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
235,4,DISTURBANCE,DISTURBANCE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
236,4,EGG_COUNT_METHOD,EGG_COUNT_METHOD,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
237,4,ELEVATION_METHOD,ELEVATION_METHOD,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
238,4,ELEVATION_SOURCE,ELEVATION_SOURCE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
239,4,ENCLOSURE_DEGREE,ENCLOSURE_DEGREE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
240,4,EROSION,EROSION,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
241,4,FEATURE_TYPE,FEATURE_TYPE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
242,4,FIN_CLIP,FIN_CLIP,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
243,4,FISH_ACTIVITY,FISH_ACTIVITY,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
244,4,FISH_AGE_STRUCTURE,FISH_AGE_STRUCTURE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
245,4,FISH_COLLECTION_METHOD,FISH_COLLECTION_METHOD,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
246,4,FISH_DEVELOPMENT_STAGE,FISH_DEVELOPMENT_STAGE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
247,4,FISH_FATE,FISH_FATE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
248,4,FISH_ORIGIN,FISH_ORIGIN,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
249,4,FOCAL_LENGTH,FOCAL_LENGTH,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
250,4,GENETIC_STRUCTURE,GENETIC_STRUCTURE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
251,4,GRADIENT_METHOD,GRADIENT_METHOD,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
252,4,HABITAT_QUALITY,HABITAT_QUALITY,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
253,4,HEIGHT_METHOD,HEIGHT_METHOD,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
254,4,ISLAND,ISLAND,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
255,4,LWD_DISTRIBUTION,LWD_DISTRIBUTION,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
256,4,LAKE_ACCESS,LAKE_ACCESS,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
257,4,LAKE_COVER_AMOUNT,LAKE_COVER_AMOUNT,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
258,4,LAND_USE,LAND_USE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
259,4,LARGE_WOODY_DEBRIS,LARGE_WOODY_DEBRIS,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
260,4,LENGTH_METHOD,LENGTH_METHOD,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
261,4,LITTORAL_AREA_METHOD,LITTORAL_AREA_METHOD,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
262,4,MAP_TYPE,MAP_TYPE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
263,4,MASS_MOVEMENT,MASS_MOVEMENT,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
264,4,MATURITY,MATURITY,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
265,4,NET_HABITAT,NET_HABITAT,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
266,4,NET_MESH_SIZE,NET_MESH_SIZE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
267,4,NET_SET,NET_SET,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
268,4,NET_TYPE,NET_TYPE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
269,4,OPEN_WATER,OPEN_WATER,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
270,4,OXYGEN_METHOD,OXYGEN_METHOD,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
271,4,PH_METHOD,PH_METHOD,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
272,4,PHOTO_CATEGORIES,PHOTO_CATEGORIES,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
273,4,PHOTO_DIRECTION,PHOTO_DIRECTION,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
274,4,PHOTO_QUALITIES,PHOTO_QUALITIES,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
275,4,RIPARIAN_VEGETATION,RIPARIAN_VEGETATION,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
276,4,SEX,SEX,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
277,4,SHORELINE_TYPE,SHORELINE_TYPE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
278,4,SITE_ACCESS,SITE_ACCESS,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
279,4,SITE_COVER_AMOUNT,SITE_COVER_AMOUNT,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
280,4,SITE_COVER_TYPE,SITE_COVER_TYPE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
281,4,SITE_MEASUREMENT_TYPE,SITE_MEASUREMENT_TYPE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
282,4,STREAM_LOCATION,STREAM_LOCATION,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
283,4,STREAM_SAMPLE_TYPE,STREAM_SAMPLE_TYPE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
284,4,STREAM_SETTING,STREAM_SETTING,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
285,4,SURFACE_AREA_METHOD,SURFACE_AREA_METHOD,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
286,4,SURFACE_AREA_SOURCE,SURFACE_AREA_SOURCE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
287,4,TAG_COLOUR,TAG_COLOUR,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
288,4,TAG_TYPE,TAG_TYPE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
289,4,TEMPERATURE_METHOD,TEMPERATURE_METHOD,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
290,4,TERRAIN_ASPECT,TERRAIN_ASPECT,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
291,4,TERRAIN_SETTING,TERRAIN_SETTING,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
292,4,TURBIDITY,TURBIDITY,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
293,4,TURBIDITY_METHOD,TURBIDITY_METHOD,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
294,4,UTM_METHOD,UTM_METHOD,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
295,4,VALLEY_FLAT,VALLEY_FLAT,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
296,4,VALLEY_FLAT_CONTINUOUS,VALLEY_FLAT_CONTINUOUS,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
297,4,VEGETATION_STAGE,VEGETATION_STAGE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
298,4,WETLAND_TYPE,WETLAND_TYPE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
299,4,WILDLIFE,WILDLIFE,Code from FDIS,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
300,3,COLLECTION_METHOD,COLLECTION_METHOD,Code from FISH,2020-11-05 16:33:05.27353,,2020-11-05 16:33:05.27353,2020-11-05 16:33:05.27353,1,1
301,4,CODE_TYPE,CODE_TYPE,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
302,4,AREA,AREA,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
303,4,BARS,BARS,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
304,4,BMTD,BMTD,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
305,4,CNCT,CNCT,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
306,4,CNPY,CNPY,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
307,4,CONN,CONN,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
308,4,CTYP,CTYP,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
309,4,ELEV,ELEV,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
310,4,HCOD,HCOD,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
311,4,HQTP,HQTP,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
312,4,HRIP,HRIP,Code from FDIS,2020-11-05 17:14:04.180431,,2020-11-05 17:14:04.180431,2020-11-05 17:14:04.180431,1,1
